Label: Vasto lateral direito: EMG 1->Scale->Math->Filter Sampling frequency: 1,925926e+003 Number of points: 58682 X start: 0,000000e+000 Unit: Volts Domain Unit: s
X [s]	Vasto lateral direito: EMG 1->Scale->Math->Filter [Volts]
2,923944e+001	1,745599e-005
2,923996e+001	1,759804e-005
2,924048e+001	1,773258e-005
2,924100e+001	1,785963e-005
2,924152e+001	1,797957e-005
2,924204e+001	1,809210e-005
2,924256e+001	1,819757e-005
2,924308e+001	1,829951e-005
2,924360e+001	1,840014e-005
2,924412e+001	1,849746e-005
2,924463e+001	1,858835e-005
2,924515e+001	1,867240e-005
2,924567e+001	1,875296e-005
2,924619e+001	1,883160e-005
2,924671e+001	1,891010e-005
2,924723e+001	1,899484e-005
2,924775e+001	1,908759e-005
2,924827e+001	1,918176e-005
2,924879e+001	1,927053e-005
2,924931e+001	1,935099e-005
2,924983e+001	1,942305e-005
2,925035e+001	1,948829e-005
2,925087e+001	1,954824e-005
2,925138e+001	1,960383e-005
2,925190e+001	1,965702e-005
2,925242e+001	1,970892e-005
2,925294e+001	1,975756e-005
2,925346e+001	1,979995e-005
2,925398e+001	1,983521e-005
2,925450e+001	1,986569e-005
2,925502e+001	1,989517e-005
2,925554e+001	1,992549e-005
2,925606e+001	1,995584e-005
2,925658e+001	1,998531e-005
2,925710e+001	2,001518e-005
2,925762e+001	2,004752e-005
2,925813e+001	2,008240e-005
2,925865e+001	2,011803e-005
2,925917e+001	2,015323e-005
2,925969e+001	2,018744e-005
2,926021e+001	2,021940e-005
2,926073e+001	2,024757e-005
2,926125e+001	2,027107e-005
2,926177e+001	2,028907e-005
2,926229e+001	2,030035e-005
2,926281e+001	2,030423e-005
2,926333e+001	2,030138e-005
2,926385e+001	2,029362e-005
2,926437e+001	2,028280e-005
2,926488e+001	2,027049e-005
2,926540e+001	2,025882e-005
2,926592e+001	2,024980e-005
2,926644e+001	2,024280e-005
2,926696e+001	2,023397e-005
2,926748e+001	2,021993e-005
2,926800e+001	2,020005e-005
2,926852e+001	2,017502e-005
2,926904e+001	2,014721e-005
2,926956e+001	2,012021e-005
2,927008e+001	2,009576e-005
2,927060e+001	2,007307e-005
2,927112e+001	2,005126e-005
2,927163e+001	2,003092e-005
2,927215e+001	2,001259e-005
2,927267e+001	1,999483e-005
2,927319e+001	1,997526e-005
2,927371e+001	1,995247e-005
2,927423e+001	1,992638e-005
2,927475e+001	1,989712e-005
2,927527e+001	1,986409e-005
2,927579e+001	1,982629e-005
2,927631e+001	1,978351e-005
2,927683e+001	1,973610e-005
2,927735e+001	1,968511e-005
2,927787e+001	1,963276e-005
2,927838e+001	1,957966e-005
2,927890e+001	1,952369e-005
2,927942e+001	1,946292e-005
2,927994e+001	1,939727e-005
2,928046e+001	1,932793e-005
2,928098e+001	1,925596e-005
2,928150e+001	1,918138e-005
2,928202e+001	1,910464e-005
2,928254e+001	1,902822e-005
2,928306e+001	1,895462e-005
2,928358e+001	1,888426e-005
2,928410e+001	1,881594e-005
2,928462e+001	1,874694e-005
2,928513e+001	1,867441e-005
2,928565e+001	1,859796e-005
2,928617e+001	1,851962e-005
2,928669e+001	1,844135e-005
2,928721e+001	1,836245e-005
2,928773e+001	1,828245e-005
2,928825e+001	1,820439e-005
2,928877e+001	1,813021e-005
2,928929e+001	1,805820e-005
2,928981e+001	1,798559e-005
2,929033e+001	1,791009e-005
2,929085e+001	1,783061e-005
2,929137e+001	1,774790e-005
2,929188e+001	1,766421e-005
2,929240e+001	1,758152e-005
2,929292e+001	1,750133e-005
2,929344e+001	1,742597e-005
2,929396e+001	1,735714e-005
2,929448e+001	1,729346e-005
2,929500e+001	1,723175e-005
2,929552e+001	1,716915e-005
2,929604e+001	1,710341e-005
2,929656e+001	1,703367e-005
2,929708e+001	1,696096e-005
2,929760e+001	1,688746e-005
2,929812e+001	1,681453e-005
2,929863e+001	1,674219e-005
2,929915e+001	1,667077e-005
2,929967e+001	1,660127e-005
2,930019e+001	1,653387e-005
2,930071e+001	1,646666e-005
2,930123e+001	1,639849e-005
2,930175e+001	1,633319e-005
2,930227e+001	1,627673e-005
2,930279e+001	1,623112e-005
2,930331e+001	1,619285e-005
2,930383e+001	1,615696e-005
2,930435e+001	1,612181e-005
2,930487e+001	1,608914e-005
2,930538e+001	1,606061e-005
2,930590e+001	1,603445e-005
2,930642e+001	1,600750e-005
2,930694e+001	1,598072e-005
2,930746e+001	1,595886e-005
2,930798e+001	1,594623e-005
2,930850e+001	1,594460e-005
2,930902e+001	1,595371e-005
2,930954e+001	1,597218e-005
2,931006e+001	1,599721e-005
2,931058e+001	1,602439e-005
2,931110e+001	1,604986e-005
2,931162e+001	1,607268e-005
2,931213e+001	1,609350e-005
2,931265e+001	1,611250e-005
2,931317e+001	1,613005e-005
2,931369e+001	1,614643e-005
2,931421e+001	1,616059e-005
2,931473e+001	1,617288e-005
2,931525e+001	1,618644e-005
2,931577e+001	1,620431e-005
2,931629e+001	1,622845e-005
2,931681e+001	1,625990e-005
2,931733e+001	1,629701e-005
2,931785e+001	1,633522e-005
2,931837e+001	1,637046e-005
2,931888e+001	1,640093e-005
2,931940e+001	1,642665e-005
2,931992e+001	1,645032e-005
2,932044e+001	1,647742e-005
2,932096e+001	1,651314e-005
2,932148e+001	1,655833e-005
2,932200e+001	1,660968e-005
2,932252e+001	1,666373e-005
2,932304e+001	1,671977e-005
2,932356e+001	1,677932e-005
2,932408e+001	1,684299e-005
2,932460e+001	1,690828e-005
2,932512e+001	1,697143e-005
2,932563e+001	1,703031e-005
2,932615e+001	1,708468e-005
2,932667e+001	1,713463e-005
2,932719e+001	1,718069e-005
2,932771e+001	1,722360e-005
2,932823e+001	1,726341e-005
2,932875e+001	1,730223e-005
2,932927e+001	1,734406e-005
2,932979e+001	1,738901e-005
2,933031e+001	1,743289e-005
2,933083e+001	1,747258e-005
2,933135e+001	1,750914e-005
2,933187e+001	1,754662e-005
2,933238e+001	1,758884e-005
2,933290e+001	1,763706e-005
2,933342e+001	1,768933e-005
2,933394e+001	1,774078e-005
2,933446e+001	1,778758e-005
2,933498e+001	1,783021e-005
2,933550e+001	1,786882e-005
2,933602e+001	1,790285e-005
2,933654e+001	1,793569e-005
2,933706e+001	1,797229e-005
2,933758e+001	1,801503e-005
2,933810e+001	1,806297e-005
2,933862e+001	1,811258e-005
2,933913e+001	1,815964e-005
2,933965e+001	1,820089e-005
2,934017e+001	1,823503e-005
2,934069e+001	1,826209e-005
2,934121e+001	1,828255e-005
2,934173e+001	1,829814e-005
2,934225e+001	1,831215e-005
2,934277e+001	1,832860e-005
2,934329e+001	1,835167e-005
2,934381e+001	1,838378e-005
2,934433e+001	1,842401e-005
2,934485e+001	1,846999e-005
2,934537e+001	1,852095e-005
2,934588e+001	1,857715e-005
2,934640e+001	1,863841e-005
2,934692e+001	1,870483e-005
2,934744e+001	1,877695e-005
2,934796e+001	1,885314e-005
2,934848e+001	1,892776e-005
2,934900e+001	1,899560e-005
2,934952e+001	1,905776e-005
2,935004e+001	1,912049e-005
2,935056e+001	1,918922e-005
2,935108e+001	1,926477e-005
2,935160e+001	1,934496e-005
2,935212e+001	1,942811e-005
2,935263e+001	1,951166e-005
2,935315e+001	1,959223e-005
2,935367e+001	1,967128e-005
2,935419e+001	1,975445e-005
2,935471e+001	1,984724e-005
2,935523e+001	1,995437e-005
2,935575e+001	2,007783e-005
2,935627e+001	2,021266e-005
2,935679e+001	2,034904e-005
2,935731e+001	2,047994e-005
2,935783e+001	2,060363e-005
2,935835e+001	2,071985e-005
2,935887e+001	2,082806e-005
2,935938e+001	2,092914e-005
2,935990e+001	2,102520e-005
2,936042e+001	2,111829e-005
2,936094e+001	2,121162e-005
2,936146e+001	2,130927e-005
2,936198e+001	2,141253e-005
2,936250e+001	2,151925e-005
2,936302e+001	2,162764e-005
2,936354e+001	2,173733e-005
2,936406e+001	2,184743e-005
2,936458e+001	2,195559e-005
2,936510e+001	2,205919e-005
2,936562e+001	2,215652e-005
2,936613e+001	2,224658e-005
2,936665e+001	2,232817e-005
2,936717e+001	2,240025e-005
2,936769e+001	2,246258e-005
2,936821e+001	2,251552e-005
2,936873e+001	2,255987e-005
2,936925e+001	2,259830e-005
2,936977e+001	2,263535e-005
2,937029e+001	2,267328e-005
2,937081e+001	2,271051e-005
2,937133e+001	2,274471e-005
2,937185e+001	2,277356e-005
2,937237e+001	2,279519e-005
2,937288e+001	2,280979e-005
2,937340e+001	2,281805e-005
2,937392e+001	2,282004e-005
2,937444e+001	2,281635e-005
2,937496e+001	2,280830e-005
2,937548e+001	2,279677e-005
2,937600e+001	2,278081e-005
2,937652e+001	2,275902e-005
2,937704e+001	2,273225e-005
2,937756e+001	2,270217e-005
2,937808e+001	2,266824e-005
2,937860e+001	2,262885e-005
2,937912e+001	2,258324e-005
2,937963e+001	2,253174e-005
2,938015e+001	2,247631e-005
2,938067e+001	2,241985e-005
2,938119e+001	2,236558e-005
2,938171e+001	2,231636e-005
2,938223e+001	2,227276e-005
2,938275e+001	2,223273e-005
2,938327e+001	2,219345e-005
2,938379e+001	2,215526e-005
2,938431e+001	2,212429e-005
2,938483e+001	2,210880e-005
2,938535e+001	2,211335e-005
2,938587e+001	2,213836e-005
2,938638e+001	2,218269e-005
2,938690e+001	2,224268e-005
2,938742e+001	2,230984e-005
2,938794e+001	2,237512e-005
2,938846e+001	2,243545e-005
2,938898e+001	2,249181e-005
2,938950e+001	2,254477e-005
2,939002e+001	2,259451e-005
2,939054e+001	2,264170e-005
2,939106e+001	2,268745e-005
2,939158e+001	2,273320e-005
2,939210e+001	2,277968e-005
2,939262e+001	2,282502e-005
2,939313e+001	2,286526e-005
2,939365e+001	2,289806e-005
2,939417e+001	2,292362e-005
2,939469e+001	2,294168e-005
2,939521e+001	2,295183e-005
2,939573e+001	2,295626e-005
2,939625e+001	2,295900e-005
2,939677e+001	2,296264e-005
2,939729e+001	2,296633e-005
2,939781e+001	2,296738e-005
2,939833e+001	2,296416e-005
2,939885e+001	2,295652e-005
2,939937e+001	2,294376e-005
2,939988e+001	2,292504e-005
2,940040e+001	2,290069e-005
2,940092e+001	2,287056e-005
2,940144e+001	2,283459e-005
2,940196e+001	2,279328e-005
2,940248e+001	2,274648e-005
2,940300e+001	2,269437e-005
2,940352e+001	2,263749e-005
2,940404e+001	2,257565e-005
2,940456e+001	2,250904e-005
2,940508e+001	2,243887e-005
2,940560e+001	2,236562e-005
2,940612e+001	2,228850e-005
2,940663e+001	2,220777e-005
2,940715e+001	2,212555e-005
2,940767e+001	2,204340e-005
2,940819e+001	2,196113e-005
2,940871e+001	2,187746e-005
2,940923e+001	2,179056e-005
2,940975e+001	2,169933e-005
2,941027e+001	2,160429e-005
2,941079e+001	2,150628e-005
2,941131e+001	2,140599e-005
2,941183e+001	2,130446e-005
2,941235e+001	2,120232e-005
2,941287e+001	2,109868e-005
2,941338e+001	2,099213e-005
2,941390e+001	2,088350e-005
2,941442e+001	2,077667e-005
2,941494e+001	2,067703e-005
2,941546e+001	2,058914e-005
2,941598e+001	2,051404e-005
2,941650e+001	2,044765e-005
2,941702e+001	2,038286e-005
2,941754e+001	2,031489e-005
2,941806e+001	2,024322e-005
2,941858e+001	2,016912e-005
2,941910e+001	2,009334e-005
2,941962e+001	2,001575e-005
2,942013e+001	1,993768e-005
2,942065e+001	1,986125e-005
2,942117e+001	1,978511e-005
2,942169e+001	1,970636e-005
2,942221e+001	1,962503e-005
2,942273e+001	1,954286e-005
2,942325e+001	1,946052e-005
2,942377e+001	1,937696e-005
2,942429e+001	1,929039e-005
2,942481e+001	1,919968e-005
2,942533e+001	1,910504e-005
2,942585e+001	1,900795e-005
2,942637e+001	1,891008e-005
2,942688e+001	1,881240e-005
2,942740e+001	1,871523e-005
2,942792e+001	1,861784e-005
2,942844e+001	1,851965e-005
2,942896e+001	1,842237e-005
2,942948e+001	1,832625e-005
2,943000e+001	1,822992e-005
2,943052e+001	1,813579e-005
2,943104e+001	1,804748e-005
2,943156e+001	1,796521e-005
2,943208e+001	1,788529e-005
2,943260e+001	1,780397e-005
2,943312e+001	1,772125e-005
2,943363e+001	1,763845e-005
2,943415e+001	1,755649e-005
2,943467e+001	1,747591e-005
2,943519e+001	1,739514e-005
2,943571e+001	1,731192e-005
2,943623e+001	1,722547e-005
2,943675e+001	1,713571e-005
2,943727e+001	1,704265e-005
2,943779e+001	1,694662e-005
2,943831e+001	1,684844e-005
2,943883e+001	1,674964e-005
2,943935e+001	1,665146e-005
2,943987e+001	1,655340e-005
2,944038e+001	1,645369e-005
2,944090e+001	1,635128e-005
2,944142e+001	1,624606e-005
2,944194e+001	1,613814e-005
2,944246e+001	1,602802e-005
2,944298e+001	1,591622e-005
2,944350e+001	1,580267e-005
2,944402e+001	1,568721e-005
2,944454e+001	1,556985e-005
2,944506e+001	1,545116e-005
2,944558e+001	1,533316e-005
2,944610e+001	1,521790e-005
2,944662e+001	1,510481e-005
2,944713e+001	1,499153e-005
2,944765e+001	1,487655e-005
2,944817e+001	1,476001e-005
2,944869e+001	1,464267e-005
2,944921e+001	1,452439e-005
2,944973e+001	1,440432e-005
2,945025e+001	1,428225e-005
2,945077e+001	1,415917e-005
2,945129e+001	1,403744e-005
2,945181e+001	1,391950e-005
2,945233e+001	1,380638e-005
2,945285e+001	1,369837e-005
2,945337e+001	1,359646e-005
2,945388e+001	1,350098e-005
2,945440e+001	1,340917e-005
2,945492e+001	1,331822e-005
2,945544e+001	1,322817e-005
2,945596e+001	1,313894e-005
2,945648e+001	1,305081e-005
2,945700e+001	1,296509e-005
2,945752e+001	1,288102e-005
2,945804e+001	1,279719e-005
2,945856e+001	1,271513e-005
2,945908e+001	1,263769e-005
2,945960e+001	1,256538e-005
2,946012e+001	1,249643e-005
2,946063e+001	1,242817e-005
2,946115e+001	1,235912e-005
2,946167e+001	1,229145e-005
2,946219e+001	1,222975e-005
2,946271e+001	1,217781e-005
2,946323e+001	1,213656e-005
2,946375e+001	1,210481e-005
2,946427e+001	1,208149e-005
2,946479e+001	1,206621e-005
2,946531e+001	1,205789e-005
2,946583e+001	1,205404e-005
2,946635e+001	1,205258e-005
2,946687e+001	1,205350e-005
2,946738e+001	1,205827e-005
2,946790e+001	1,206693e-005
2,946842e+001	1,207671e-005
2,946894e+001	1,208605e-005
2,946946e+001	1,209681e-005
2,946998e+001	1,211030e-005
2,947050e+001	1,212545e-005
2,947102e+001	1,213979e-005
2,947154e+001	1,215135e-005
2,947206e+001	1,216075e-005
2,947258e+001	1,216990e-005
2,947310e+001	1,217961e-005
2,947362e+001	1,218851e-005
2,947413e+001	1,219565e-005
2,947465e+001	1,220483e-005
2,947517e+001	1,222219e-005
2,947569e+001	1,225053e-005
2,947621e+001	1,228780e-005
2,947673e+001	1,232986e-005
2,947725e+001	1,237285e-005
2,947777e+001	1,241477e-005
2,947829e+001	1,245927e-005
2,947881e+001	1,251447e-005
2,947933e+001	1,258539e-005
2,947985e+001	1,267011e-005
2,948037e+001	1,276050e-005
2,948088e+001	1,285134e-005
2,948140e+001	1,294785e-005
2,948192e+001	1,305394e-005
2,948244e+001	1,316349e-005
2,948296e+001	1,326915e-005
2,948348e+001	1,336916e-005
2,948400e+001	1,346512e-005
2,948452e+001	1,356115e-005
2,948504e+001	1,366397e-005
2,948556e+001	1,377856e-005
2,948608e+001	1,390558e-005
2,948660e+001	1,404165e-005
2,948712e+001	1,418071e-005
2,948763e+001	1,432236e-005
2,948815e+001	1,447523e-005
2,948867e+001	1,464355e-005
2,948919e+001	1,482130e-005
2,948971e+001	1,500143e-005
2,949023e+001	1,518228e-005
2,949075e+001	1,536633e-005
2,949127e+001	1,555636e-005
2,949179e+001	1,575283e-005
2,949231e+001	1,595306e-005
2,949283e+001	1,615236e-005
2,949335e+001	1,634645e-005
2,949387e+001	1,653258e-005
2,949438e+001	1,670960e-005
2,949490e+001	1,687925e-005
2,949542e+001	1,704505e-005
2,949594e+001	1,720829e-005
2,949646e+001	1,736634e-005
2,949698e+001	1,751565e-005
2,949750e+001	1,765494e-005
2,949802e+001	1,778445e-005
2,949854e+001	1,790469e-005
2,949906e+001	1,801658e-005
2,949958e+001	1,812122e-005
2,950010e+001	1,821901e-005
2,950062e+001	1,830958e-005
2,950113e+001	1,839239e-005
2,950165e+001	1,846718e-005
2,950217e+001	1,853462e-005
2,950269e+001	1,859637e-005
2,950321e+001	1,865417e-005
2,950373e+001	1,870910e-005
2,950425e+001	1,876166e-005
2,950477e+001	1,881144e-005
2,950529e+001	1,885675e-005
2,950581e+001	1,889599e-005
2,950633e+001	1,892937e-005
2,950685e+001	1,895823e-005
2,950737e+001	1,898398e-005
2,950788e+001	1,900754e-005
2,950840e+001	1,902897e-005
2,950892e+001	1,904813e-005
2,950944e+001	1,906607e-005
2,950996e+001	1,908455e-005
2,951048e+001	1,910477e-005
2,951100e+001	1,912709e-005
2,951152e+001	1,915150e-005
2,951204e+001	1,917758e-005
2,951256e+001	1,920423e-005
2,951308e+001	1,922966e-005
2,951360e+001	1,925190e-005
2,951412e+001	1,926972e-005
2,951463e+001	1,928328e-005
2,951515e+001	1,929324e-005
2,951567e+001	1,929952e-005
2,951619e+001	1,930185e-005
2,951671e+001	1,930166e-005
2,951723e+001	1,930225e-005
2,951775e+001	1,930552e-005
2,951827e+001	1,931055e-005
2,951879e+001	1,931572e-005
2,951931e+001	1,931980e-005
2,951983e+001	1,932192e-005
2,952035e+001	1,932231e-005
2,952087e+001	1,932249e-005
2,952138e+001	1,932408e-005
2,952190e+001	1,932735e-005
2,952242e+001	1,933130e-005
2,952294e+001	1,933417e-005
2,952346e+001	1,933348e-005
2,952398e+001	1,932712e-005
2,952450e+001	1,931462e-005
2,952502e+001	1,929693e-005
2,952554e+001	1,927505e-005
2,952606e+001	1,924883e-005
2,952658e+001	1,921768e-005
2,952710e+001	1,918244e-005
2,952762e+001	1,914456e-005
2,952813e+001	1,910436e-005
2,952865e+001	1,906098e-005
2,952917e+001	1,901314e-005
2,952969e+001	1,896016e-005
2,953021e+001	1,890239e-005
2,953073e+001	1,884042e-005
2,953125e+001	1,877516e-005
2,953177e+001	1,870754e-005
2,953229e+001	1,863699e-005
2,953281e+001	1,856309e-005
2,953333e+001	1,848841e-005
2,953385e+001	1,841752e-005
2,953437e+001	1,835359e-005
2,953488e+001	1,829621e-005
2,953540e+001	1,824254e-005
2,953592e+001	1,818898e-005
2,953644e+001	1,813230e-005
2,953696e+001	1,807130e-005
2,953748e+001	1,800722e-005
2,953800e+001	1,794295e-005
2,953852e+001	1,788067e-005
2,953904e+001	1,782011e-005
2,953956e+001	1,775963e-005
2,954008e+001	1,769889e-005
2,954060e+001	1,763988e-005
2,954112e+001	1,758468e-005
2,954163e+001	1,753322e-005
2,954215e+001	1,748375e-005
2,954267e+001	1,743473e-005
2,954319e+001	1,738572e-005
2,954371e+001	1,733702e-005
2,954423e+001	1,728864e-005
2,954475e+001	1,724045e-005
2,954527e+001	1,719296e-005
2,954579e+001	1,714657e-005
2,954631e+001	1,710032e-005
2,954683e+001	1,705255e-005
2,954735e+001	1,700192e-005
2,954787e+001	1,694742e-005
2,954838e+001	1,688902e-005
2,954890e+001	1,682811e-005
2,954942e+001	1,676604e-005
2,954994e+001	1,670271e-005
2,955046e+001	1,663931e-005
2,955098e+001	1,658029e-005
2,955150e+001	1,652891e-005
2,955202e+001	1,648402e-005
2,955254e+001	1,644225e-005
2,955306e+001	1,640124e-005
2,955358e+001	1,636035e-005
2,955410e+001	1,631910e-005
2,955462e+001	1,627681e-005
2,955513e+001	1,623315e-005
2,955565e+001	1,618719e-005
2,955617e+001	1,613782e-005
2,955669e+001	1,608484e-005
2,955721e+001	1,602857e-005
2,955773e+001	1,597052e-005
2,955825e+001	1,591242e-005
2,955877e+001	1,585415e-005
2,955929e+001	1,579429e-005
2,955981e+001	1,573210e-005
2,956033e+001	1,566753e-005
2,956085e+001	1,560079e-005
2,956137e+001	1,553403e-005
2,956188e+001	1,547145e-005
2,956240e+001	1,541723e-005
2,956292e+001	1,537390e-005
2,956344e+001	1,534200e-005
2,956396e+001	1,532084e-005
2,956448e+001	1,530903e-005
2,956500e+001	1,530447e-005
2,956552e+001	1,530445e-005
2,956604e+001	1,530609e-005
2,956656e+001	1,530673e-005
2,956708e+001	1,530400e-005
2,956760e+001	1,529721e-005
2,956812e+001	1,528873e-005
2,956863e+001	1,528058e-005
2,956915e+001	1,527152e-005
2,956967e+001	1,526047e-005
2,957019e+001	1,525004e-005
2,957071e+001	1,524576e-005
2,957123e+001	1,525413e-005
2,957175e+001	1,527824e-005
2,957227e+001	1,531421e-005
2,957279e+001	1,535340e-005
2,957331e+001	1,538864e-005
2,957383e+001	1,541819e-005
2,957435e+001	1,544341e-005
2,957487e+001	1,546518e-005
2,957538e+001	1,548408e-005
2,957590e+001	1,550152e-005
2,957642e+001	1,551873e-005
2,957694e+001	1,553485e-005
2,957746e+001	1,554761e-005
2,957798e+001	1,555642e-005
2,957850e+001	1,556299e-005
2,957902e+001	1,556876e-005
2,957954e+001	1,557327e-005
2,958006e+001	1,557465e-005
2,958058e+001	1,557133e-005
2,958110e+001	1,556312e-005
2,958162e+001	1,555048e-005
2,958213e+001	1,553331e-005
2,958265e+001	1,551130e-005
2,958317e+001	1,548462e-005
2,958369e+001	1,545421e-005
2,958421e+001	1,542110e-005
2,958473e+001	1,538544e-005
2,958525e+001	1,534652e-005
2,958577e+001	1,530401e-005
2,958629e+001	1,525828e-005
2,958681e+001	1,520936e-005
2,958733e+001	1,515766e-005
2,958785e+001	1,510436e-005
2,958837e+001	1,504976e-005
2,958888e+001	1,499287e-005
2,958940e+001	1,493302e-005
2,958992e+001	1,487079e-005
2,959044e+001	1,480743e-005
2,959096e+001	1,474445e-005
2,959148e+001	1,468335e-005
2,959200e+001	1,462409e-005
2,959252e+001	1,456490e-005
2,959304e+001	1,450459e-005
2,959356e+001	1,444300e-005
2,959408e+001	1,437955e-005
2,959460e+001	1,431364e-005
