Label: Vasto lateral direito: EMG 1->Scale->Math Sampling frequency: 1,925926e+003 Number of points: 58682 X start: 0,000000e+000 Unit: Volts Domain Unit: s
X [s]	Vasto lateral direito: EMG 1->Scale->Math [Volts]
2,503835e+001	5,594415e-006
2,503887e+001	1,864805e-006
2,503938e+001	2,034333e-006
2,503990e+001	7,628748e-006
2,504042e+001	1,152789e-005
2,504094e+001	3,560082e-006
2,504146e+001	4,238194e-006
2,504198e+001	1,525750e-006
2,504250e+001	8,984970e-006
2,504302e+001	6,272526e-006
2,504354e+001	6,781109e-007
2,504406e+001	8,476387e-007
2,504458e+001	1,695277e-007
2,504510e+001	2,542916e-006
2,504562e+001	4,577249e-006
2,504613e+001	4,407721e-006
2,504665e+001	3,051499e-006
2,504717e+001	8,476387e-007
2,504769e+001	3,390555e-007
2,504821e+001	1,864805e-006
2,504873e+001	3,390555e-007
2,504925e+001	5,933471e-006
2,504977e+001	2,881972e-006
2,505029e+001	1,017166e-006
2,505081e+001	5,085832e-007
2,505133e+001	1,186694e-006
2,505185e+001	1,525750e-006
2,505237e+001	3,390555e-007
2,505288e+001	2,034333e-006
2,505340e+001	2,203861e-006
2,505392e+001	3,221027e-006
2,505444e+001	7,967803e-006
2,505496e+001	9,324025e-006
2,505548e+001	7,628748e-006
2,505600e+001	8,645915e-006
2,505652e+001	1,339269e-005
2,505704e+001	1,457938e-005
2,505756e+001	8,476387e-006
2,505808e+001	1,525750e-006
2,505860e+001	8,476387e-007
2,505912e+001	2,203861e-006
2,505963e+001	3,221027e-006
2,506015e+001	1,695277e-007
2,506067e+001	5,085832e-007
2,506119e+001	2,203861e-006
2,506171e+001	4,746776e-006
2,506223e+001	3,899138e-006
2,506275e+001	3,051499e-006
2,506327e+001	2,542916e-006
2,506379e+001	1,186694e-006
2,506431e+001	8,476387e-007
2,506483e+001	5,594415e-006
2,506535e+001	9,154497e-006
2,506587e+001	7,628748e-006
2,506638e+001	4,577249e-006
2,506690e+001	3,899138e-006
2,506742e+001	3,729610e-006
2,506794e+001	6,611582e-006
2,506846e+001	7,289692e-006
2,506898e+001	5,933471e-006
2,506950e+001	5,424887e-006
2,507002e+001	3,899138e-006
2,507054e+001	4,238194e-006
2,507106e+001	4,068666e-006
2,507158e+001	4,068666e-006
2,507210e+001	3,221027e-006
2,507262e+001	1,186694e-006
2,507313e+001	2,881972e-006
2,507365e+001	3,051499e-006
2,507417e+001	1,525750e-006
2,507469e+001	1,186694e-006
2,507521e+001	8,476387e-007
2,507573e+001	2,373388e-006
2,507625e+001	8,984970e-006
2,507677e+001	1,118883e-005
2,507729e+001	5,933471e-006
2,507781e+001	2,373388e-006
2,507833e+001	4,916305e-006
2,507885e+001	4,238194e-006
2,507937e+001	1,186694e-006
2,507988e+001	2,373388e-006
2,508040e+001	3,051499e-006
2,508092e+001	2,881972e-006
2,508144e+001	2,034333e-006
2,508196e+001	1,356222e-006
2,508248e+001	5,255360e-006
2,508300e+001	6,781110e-006
2,508352e+001	4,916305e-006
2,508404e+001	3,390555e-006
2,508456e+001	2,203861e-006
2,508508e+001	4,407721e-006
2,508560e+001	7,289692e-006
2,508612e+001	8,645915e-006
2,508663e+001	6,950637e-006
2,508715e+001	3,899138e-006
2,508767e+001	5,085832e-007
2,508819e+001	3,390555e-007
2,508871e+001	1,186694e-006
2,508923e+001	6,781109e-007
2,508975e+001	2,542916e-006
2,509027e+001	5,255360e-006
2,509079e+001	3,560082e-006
2,509131e+001	4,238194e-006
2,509183e+001	4,407721e-006
2,509235e+001	3,899138e-006
2,509287e+001	3,560082e-006
2,509338e+001	3,560082e-006
2,509390e+001	2,542916e-006
2,509442e+001	6,611582e-006
2,509494e+001	8,645915e-006
2,509546e+001	7,120165e-006
2,509598e+001	3,899138e-006
2,509650e+001	1,695277e-007
2,509702e+001	2,373388e-006
2,509754e+001	7,798276e-006
2,509806e+001	7,798276e-006
2,509858e+001	5,763943e-006
2,509910e+001	5,255360e-006
2,509962e+001	6,272526e-006
2,510013e+001	8,984970e-006
2,510065e+001	1,101930e-005
2,510117e+001	9,324025e-006
2,510169e+001	9,154497e-006
2,510221e+001	1,169741e-005
2,510273e+001	9,324025e-006
2,510325e+001	6,272526e-006
2,510377e+001	6,781110e-006
2,510429e+001	6,611582e-006
2,510481e+001	3,729610e-006
2,510533e+001	8,476387e-007
2,510585e+001	1,864805e-006
2,510637e+001	4,577249e-006
2,510688e+001	6,272526e-006
2,510740e+001	6,272526e-006
2,510792e+001	7,459220e-006
2,510844e+001	8,984970e-006
2,510896e+001	1,068025e-005
2,510948e+001	9,154497e-006
2,511000e+001	8,137332e-006
2,511052e+001	6,950637e-006
2,511104e+001	2,881972e-006
2,511156e+001	6,781109e-007
2,511208e+001	0,000000e+000
2,511260e+001	4,916305e-006
2,511312e+001	8,306859e-006
2,511363e+001	1,864805e-006
2,511415e+001	2,542916e-006
2,511467e+001	1,186694e-006
2,511519e+001	4,238194e-006
2,511571e+001	4,407721e-006
2,511623e+001	5,763943e-006
2,511675e+001	7,120165e-006
2,511727e+001	7,459220e-006
2,511779e+001	6,611582e-006
2,511831e+001	2,542916e-006
2,511883e+001	3,390555e-007
2,511935e+001	1,186694e-006
2,511987e+001	4,746776e-006
2,512038e+001	8,476387e-006
2,512090e+001	9,324025e-006
2,512142e+001	8,645915e-006
2,512194e+001	6,611582e-006
2,512246e+001	6,611582e-006
2,512298e+001	6,611582e-006
2,512350e+001	1,864805e-006
2,512402e+001	3,221027e-006
2,512454e+001	2,034333e-006
2,512506e+001	2,373388e-006
2,512558e+001	6,611582e-006
2,512610e+001	7,628748e-006
2,512662e+001	2,203861e-006
2,512713e+001	1,017166e-006
2,512765e+001	1,695277e-006
2,512817e+001	1,017166e-006
2,512869e+001	6,781109e-007
2,512921e+001	1,186694e-006
2,512973e+001	2,203861e-006
2,513025e+001	3,390555e-007
2,513077e+001	3,051499e-006
2,513129e+001	5,085832e-006
2,513181e+001	4,238194e-006
2,513233e+001	5,085832e-007
2,513285e+001	1,864805e-006
2,513337e+001	2,034333e-006
2,513388e+001	2,881972e-006
2,513440e+001	5,085832e-007
2,513492e+001	1,356222e-006
2,513544e+001	1,356222e-006
2,513596e+001	1,186694e-006
2,513648e+001	1,864805e-006
2,513700e+001	1,864805e-006
2,513752e+001	1,186694e-006
2,513804e+001	1,864805e-006
2,513856e+001	2,712444e-006
2,513908e+001	3,899138e-006
2,513960e+001	3,729610e-006
2,514012e+001	1,017166e-006
2,514063e+001	3,221027e-006
2,514115e+001	2,542916e-006
2,514167e+001	3,390555e-006
2,514219e+001	2,712444e-006
2,514271e+001	1,017166e-006
2,514323e+001	3,560082e-006
2,514375e+001	0,000000e+000
2,514427e+001	4,407721e-006
2,514479e+001	2,203861e-006
2,514531e+001	3,390555e-007
2,514583e+001	1,017166e-006
2,514635e+001	0,000000e+000
2,514687e+001	1,017166e-006
2,514738e+001	3,390555e-007
2,514790e+001	5,085832e-007
2,514842e+001	3,390555e-007
2,514894e+001	0,000000e+000
2,514946e+001	6,781109e-007
2,514998e+001	1,186694e-006
2,515050e+001	2,542916e-006
2,515102e+001	2,881972e-006
2,515154e+001	1,186694e-006
2,515206e+001	1,017166e-006
2,515258e+001	1,186694e-006
2,515310e+001	2,542916e-006
2,515362e+001	0,000000e+000
2,515413e+001	3,390555e-007
2,515465e+001	8,476387e-007
2,515517e+001	5,085832e-007
2,515569e+001	1,186694e-006
2,515621e+001	1,695277e-007
2,515673e+001	2,203861e-006
2,515725e+001	3,899138e-006
2,515777e+001	2,203861e-006
2,515829e+001	1,186694e-006
2,515881e+001	1,017166e-006
2,515933e+001	8,476387e-007
2,515985e+001	8,476387e-007
2,516037e+001	3,051499e-006
2,516088e+001	2,203861e-006
2,516140e+001	3,560082e-006
2,516192e+001	7,289692e-006
2,516244e+001	1,017166e-005
2,516296e+001	1,271458e-005
2,516348e+001	1,051072e-005
2,516400e+001	5,255360e-006
2,516452e+001	8,476387e-007
2,516504e+001	1,186694e-006
2,516556e+001	1,525750e-006
2,516608e+001	2,203861e-006
2,516660e+001	7,289692e-006
2,516712e+001	9,493552e-006
2,516763e+001	3,899138e-006
2,516815e+001	3,560082e-006
2,516867e+001	8,306859e-006
2,516919e+001	8,306859e-006
2,516971e+001	5,763943e-006
2,517023e+001	6,611582e-006
2,517075e+001	5,594415e-006
2,517127e+001	1,186694e-006
2,517179e+001	1,695277e-007
2,517231e+001	2,203861e-006
2,517283e+001	2,203861e-006
2,517335e+001	2,203861e-006
2,517387e+001	5,255360e-006
2,517438e+001	6,272526e-006
2,517490e+001	2,542916e-006
2,517542e+001	6,781109e-007
2,517594e+001	1,695277e-006
2,517646e+001	1,356222e-006
2,517698e+001	5,933471e-006
2,517750e+001	8,815442e-006
2,517802e+001	9,324025e-006
2,517854e+001	1,000214e-005
2,517906e+001	8,984970e-006
2,517958e+001	6,611582e-006
2,518010e+001	4,746776e-006
2,518062e+001	3,390555e-006
2,518113e+001	1,695277e-007
2,518165e+001	4,577249e-006
2,518217e+001	5,933471e-006
2,518269e+001	7,120165e-006
2,518321e+001	7,459220e-006
2,518373e+001	7,798276e-006
2,518425e+001	8,476387e-006
2,518477e+001	9,154497e-006
2,518529e+001	8,645915e-006
2,518581e+001	6,611582e-006
2,518633e+001	4,916305e-006
2,518685e+001	4,916305e-006
2,518737e+001	5,255360e-006
2,518788e+001	3,560082e-006
2,518840e+001	1,695277e-006
2,518892e+001	6,272526e-006
2,518944e+001	7,967803e-006
2,518996e+001	6,272526e-006
2,519048e+001	4,407721e-006
2,519100e+001	4,577249e-006
2,519152e+001	4,916305e-006
2,519204e+001	6,272526e-006
2,519256e+001	5,255360e-006
2,519308e+001	9,663081e-006
2,519360e+001	1,407080e-005
2,519412e+001	8,815442e-006
2,519463e+001	2,373388e-006
2,519515e+001	5,763943e-006
2,519567e+001	8,815442e-006
2,519619e+001	7,628748e-006
2,519671e+001	1,169741e-005
2,519723e+001	1,525750e-005
2,519775e+001	1,407080e-005
2,519827e+001	1,169741e-005
2,519879e+001	1,152789e-005
2,519931e+001	1,169741e-005
2,519983e+001	1,034119e-005
2,520035e+001	5,085832e-006
2,520087e+001	1,525750e-006
2,520138e+001	1,186694e-006
2,520190e+001	3,221027e-006
2,520242e+001	3,051499e-006
2,520294e+001	1,695277e-006
2,520346e+001	2,542916e-006
2,520398e+001	6,781109e-007
2,520450e+001	2,542916e-006
2,520502e+001	6,272526e-006
2,520554e+001	7,967803e-006
2,520606e+001	8,645915e-006
2,520658e+001	4,746776e-006
2,520710e+001	1,864805e-006
2,520762e+001	3,560082e-006
2,520813e+001	4,238194e-006
2,520865e+001	3,729610e-006
2,520917e+001	3,899138e-006
2,520969e+001	4,407721e-006
2,521021e+001	3,899138e-006
2,521073e+001	1,525750e-006
2,521125e+001	2,373388e-006
2,521177e+001	2,203861e-006
2,521229e+001	2,034333e-006
2,521281e+001	4,238194e-006
2,521333e+001	6,272526e-006
2,521385e+001	8,645915e-006
2,521437e+001	7,628748e-006
2,521488e+001	2,881972e-006
2,521540e+001	1,186694e-006
2,521592e+001	1,356222e-006
2,521644e+001	2,373388e-006
2,521696e+001	5,933471e-006
2,521748e+001	7,967803e-006
2,521800e+001	9,663081e-006
2,521852e+001	8,306859e-006
2,521904e+001	4,238194e-006
2,521956e+001	1,695277e-007
2,522008e+001	1,525750e-006
2,522060e+001	2,542916e-006
2,522112e+001	3,221027e-006
2,522163e+001	3,221027e-006
2,522215e+001	2,542916e-006
2,522267e+001	3,899138e-006
2,522319e+001	6,102998e-006
2,522371e+001	4,916305e-006
2,522423e+001	3,899138e-006
2,522475e+001	5,085832e-006
2,522527e+001	4,746776e-006
2,522579e+001	5,255360e-006
2,522631e+001	7,289692e-006
2,522683e+001	3,390555e-006
2,522735e+001	1,356222e-006
2,522787e+001	3,221027e-006
2,522838e+001	4,238194e-006
2,522890e+001	2,542916e-006
2,522942e+001	1,356222e-006
2,522994e+001	1,525750e-006
2,523046e+001	0,000000e+000
2,523098e+001	1,186694e-006
2,523150e+001	5,085832e-007
2,523202e+001	5,594415e-006
2,523254e+001	1,000214e-005
2,523306e+001	1,034119e-005
2,523358e+001	1,000214e-005
2,523410e+001	1,407080e-005
2,523462e+001	1,830899e-005
2,523513e+001	1,610514e-005
2,523565e+001	1,254505e-005
2,523617e+001	1,169741e-005
2,523669e+001	1,135836e-005
2,523721e+001	1,000214e-005
2,523773e+001	8,984970e-006
2,523825e+001	8,306859e-006
2,523877e+001	8,137332e-006
2,523929e+001	7,289692e-006
2,523981e+001	4,238194e-006
2,524033e+001	4,238194e-006
2,524085e+001	3,390555e-006
2,524137e+001	3,729610e-006
2,524188e+001	4,407721e-006
2,524240e+001	3,729610e-006
2,524292e+001	2,203861e-006
2,524344e+001	2,542916e-006
2,524396e+001	3,221027e-006
2,524448e+001	1,186694e-006
2,524500e+001	1,525750e-006
2,524552e+001	4,407721e-006
2,524604e+001	3,899138e-006
2,524656e+001	2,881972e-006
2,524708e+001	3,729610e-006
2,524760e+001	2,881972e-006
2,524812e+001	2,881972e-006
2,524863e+001	8,645915e-006
2,524915e+001	6,950637e-006
2,524967e+001	2,542916e-006
2,525019e+001	1,864805e-006
2,525071e+001	1,864805e-006
2,525123e+001	2,203861e-006
2,525175e+001	5,933471e-006
2,525227e+001	6,950637e-006
2,525279e+001	8,815442e-006
2,525331e+001	1,017166e-005
2,525383e+001	1,034119e-005
2,525435e+001	1,525750e-005
2,525487e+001	1,813947e-005
2,525538e+001	1,322316e-005
2,525590e+001	7,967803e-006
2,525642e+001	6,442054e-006
2,525694e+001	7,967803e-006
2,525746e+001	9,324025e-006
2,525798e+001	6,272526e-006
2,525850e+001	4,746776e-006
2,525902e+001	3,729610e-006
2,525954e+001	5,085832e-007
2,526006e+001	5,085832e-007
2,526058e+001	1,695277e-006
2,526110e+001	2,542916e-006
2,526162e+001	3,899138e-006
2,526213e+001	7,967803e-006
2,526265e+001	1,271458e-005
2,526317e+001	1,169741e-005
2,526369e+001	6,611582e-006
2,526421e+001	3,560082e-006
2,526473e+001	3,899138e-006
2,526525e+001	8,476387e-007
2,526577e+001	3,390555e-007
2,526629e+001	5,085832e-007
2,526681e+001	1,525750e-006
2,526733e+001	3,560082e-006
2,526785e+001	8,137332e-006
2,526837e+001	1,305364e-005
2,526888e+001	1,322316e-005
2,526940e+001	1,068025e-005
2,526992e+001	7,120165e-006
2,527044e+001	3,899138e-006
2,527096e+001	3,729610e-006
2,527148e+001	5,594415e-006
2,527200e+001	4,238194e-006
2,527252e+001	5,085832e-007
2,527304e+001	2,542916e-006
2,527356e+001	1,695277e-006
2,527408e+001	2,881972e-006
2,527460e+001	6,272526e-006
2,527512e+001	4,407721e-006
2,527563e+001	5,085832e-007
2,527615e+001	3,390555e-006
2,527667e+001	1,864805e-006
2,527719e+001	2,712444e-006
2,527771e+001	1,034119e-005
2,527823e+001	1,593561e-005
2,527875e+001	1,508797e-005
2,527927e+001	1,390127e-005
2,527979e+001	1,271458e-005
2,528031e+001	1,068025e-005
2,528083e+001	1,068025e-005
2,528135e+001	1,101930e-005
2,528187e+001	1,017166e-005
2,528238e+001	9,663081e-006
2,528290e+001	4,577249e-006
2,528342e+001	5,085832e-007
2,528394e+001	1,186694e-006
2,528446e+001	1,186694e-006
2,528498e+001	1,695277e-007
2,528550e+001	3,560082e-006
2,528602e+001	1,864805e-006
2,528654e+001	5,085832e-007
2,528706e+001	1,695277e-006
2,528758e+001	1,695277e-006
2,528810e+001	5,085832e-007
2,528862e+001	3,560082e-006
2,528913e+001	3,390555e-006
2,528965e+001	1,695277e-006
2,529017e+001	5,933471e-006
2,529069e+001	6,272526e-006
2,529121e+001	5,255360e-006
2,529173e+001	5,763943e-006
2,529225e+001	1,186694e-006
2,529277e+001	2,034333e-006
2,529329e+001	1,695277e-007
2,529381e+001	8,645915e-006
2,529433e+001	1,237552e-005
2,529485e+001	1,034119e-005
2,529537e+001	6,950637e-006
2,529588e+001	2,373388e-006
2,529640e+001	8,476387e-007
2,529692e+001	1,017166e-006
2,529744e+001	7,628748e-006
2,529796e+001	1,034119e-005
2,529848e+001	5,594415e-006
2,529900e+001	3,560082e-006
2,529952e+001	4,746776e-006
2,530004e+001	4,577249e-006
2,530056e+001	2,203861e-006
2,530108e+001	5,085832e-007
2,530160e+001	4,577249e-006
2,530212e+001	6,611582e-006
2,530263e+001	7,459220e-006
2,530315e+001	7,967803e-006
2,530367e+001	5,255360e-006
2,530419e+001	4,238194e-006
2,530471e+001	5,255360e-006
2,530523e+001	7,967803e-006
2,530575e+001	8,645915e-006
2,530627e+001	4,916305e-006
2,530679e+001	1,017166e-006
2,530731e+001	6,950637e-006
2,530783e+001	1,051072e-005
2,530835e+001	1,034119e-005
2,530887e+001	7,628748e-006
2,530938e+001	5,085832e-006
2,530990e+001	2,881972e-006
2,531042e+001	2,881972e-006
2,531094e+001	1,017166e-006
2,531146e+001	1,864805e-006
2,531198e+001	6,781109e-007
2,531250e+001	5,594415e-006
2,531302e+001	1,000214e-005
2,531354e+001	8,984970e-006
2,531406e+001	5,255360e-006
2,531458e+001	1,864805e-006
2,531510e+001	3,899138e-006
2,531562e+001	5,255360e-006
2,531613e+001	4,407721e-006
2,531665e+001	6,611582e-006
2,531717e+001	9,324025e-006
2,531769e+001	1,068025e-005
2,531821e+001	7,798276e-006
2,531873e+001	2,881972e-006
2,531925e+001	3,390555e-007
2,531977e+001	2,203861e-006
2,532029e+001	1,356222e-006
2,532081e+001	1,017166e-006
2,532133e+001	5,085832e-007
2,532185e+001	4,238194e-006
2,532237e+001	9,663081e-006
2,532288e+001	8,645915e-006
2,532340e+001	3,560082e-006
2,532392e+001	1,864805e-006
2,532444e+001	7,120165e-006
2,532496e+001	9,324025e-006
2,532548e+001	5,255360e-006
2,532600e+001	2,373388e-006
2,532652e+001	3,221027e-006
2,532704e+001	5,763943e-006
2,532756e+001	6,442054e-006
2,532808e+001	5,933471e-006
2,532860e+001	5,763943e-006
2,532912e+001	7,628748e-006
2,532963e+001	8,645915e-006
2,533015e+001	9,324025e-006
2,533067e+001	9,663081e-006
2,533119e+001	6,102998e-006
2,533171e+001	2,881972e-006
2,533223e+001	2,881972e-006
2,533275e+001	2,712444e-006
2,533327e+001	3,899138e-006
2,533379e+001	5,085832e-006
2,533431e+001	4,068666e-006
2,533483e+001	2,542916e-006
2,533535e+001	1,695277e-007
2,533587e+001	1,864805e-006
2,533638e+001	1,864805e-006
2,533690e+001	0,000000e+000
2,533742e+001	5,085832e-007
2,533794e+001	1,525750e-006
2,533846e+001	5,763943e-006
2,533898e+001	1,034119e-005
2,533950e+001	1,084977e-005
2,534002e+001	1,068025e-005
2,534054e+001	9,154497e-006
2,534106e+001	8,137332e-006
2,534158e+001	1,051072e-005
2,534210e+001	1,084977e-005
2,534262e+001	6,781110e-006
2,534313e+001	6,950637e-006
2,534365e+001	5,594415e-006
2,534417e+001	5,085832e-007
2,534469e+001	2,203861e-006
2,534521e+001	8,476387e-007
2,534573e+001	3,221027e-006
2,534625e+001	4,238194e-006
2,534677e+001	2,542916e-006
2,534729e+001	3,390555e-007
2,534781e+001	4,407721e-006
2,534833e+001	6,781110e-006
2,534885e+001	6,781110e-006
2,534937e+001	4,916305e-006
2,534988e+001	3,221027e-006
2,535040e+001	4,238194e-006
2,535092e+001	8,645915e-006
2,535144e+001	8,306859e-006
2,535196e+001	5,255360e-006
2,535248e+001	4,746776e-006
2,535300e+001	7,120165e-006
2,535352e+001	9,663081e-006
2,535404e+001	9,154497e-006
2,535456e+001	7,628748e-006
2,535508e+001	5,594415e-006
2,535560e+001	4,916305e-006
2,535612e+001	3,560082e-006
2,535663e+001	1,864805e-006
2,535715e+001	1,017166e-006
2,535767e+001	1,186694e-006
2,535819e+001	2,373388e-006
2,535871e+001	5,085832e-007
2,535923e+001	1,525750e-006
2,535975e+001	1,017166e-006
2,536027e+001	1,525750e-006
2,536079e+001	2,881972e-006
2,536131e+001	3,390555e-006
2,536183e+001	4,238194e-006
2,536235e+001	5,085832e-006
2,536287e+001	7,120165e-006
2,536338e+001	8,137332e-006
2,536390e+001	6,272526e-006
2,536442e+001	5,255360e-006
2,536494e+001	4,916305e-006
2,536546e+001	3,390555e-007
2,536598e+001	3,221027e-006
2,536650e+001	1,864805e-006
2,536702e+001	4,068666e-006
2,536754e+001	8,137332e-006
2,536806e+001	6,611582e-006
2,536858e+001	2,881972e-006
2,536910e+001	2,881972e-006
2,536962e+001	6,272526e-006
2,537013e+001	6,950637e-006
2,537065e+001	2,881972e-006
2,537117e+001	6,781109e-007
2,537169e+001	2,542916e-006
2,537221e+001	6,272526e-006
2,537273e+001	3,051499e-006
2,537325e+001	1,864805e-006
2,537377e+001	3,051499e-006
2,537429e+001	2,542916e-006
2,537481e+001	5,255360e-006
2,537533e+001	5,763943e-006
2,537585e+001	8,476387e-007
2,537637e+001	3,390555e-006
2,537688e+001	6,272526e-006
2,537740e+001	4,577249e-006
2,537792e+001	1,525750e-006
2,537844e+001	3,729610e-006
2,537896e+001	1,695277e-006
2,537948e+001	5,085832e-007
2,538000e+001	3,390555e-007
2,538052e+001	2,034333e-006
2,538104e+001	3,390555e-006
2,538156e+001	2,203861e-006
2,538208e+001	2,203861e-006
2,538260e+001	6,950637e-006
2,538312e+001	1,034119e-005
2,538363e+001	9,663081e-006
2,538415e+001	4,238194e-006
2,538467e+001	3,390555e-007
2,538519e+001	8,476387e-007
2,538571e+001	2,542916e-006
2,538623e+001	4,238194e-006
2,538675e+001	0,000000e+000
2,538727e+001	4,238194e-006
2,538779e+001	1,864805e-006
2,538831e+001	8,476387e-007
2,538883e+001	0,000000e+000
2,538935e+001	8,476387e-007
2,538987e+001	1,695277e-006
2,539038e+001	1,356222e-006
2,539090e+001	8,476387e-007
2,539142e+001	2,712444e-006
2,539194e+001	5,933471e-006
2,539246e+001	5,255360e-006
2,539298e+001	3,221027e-006
